;containerID;SH;Category;Weight;Filling start;Alt filling start;Filling end;Loading;Leaving;Plate;Arrival;Unload;trip_id
2012;632;sh2;Varpaat, Siipikarja, Luokka 3;6900kg;2023-10-18T03:49:00Z;2023-10-18T04:00:00Z;2023-10-18T19:30:00Z;2023-10-18T23:08:00Z;2023-10-18T23:08:00Z;truck1;2023-10-19T01:05:00Z;2023-10-19T01:15:00Z;1081.0
2013;633;sh2;Sekatuote siipikarja luokka 3;10180kg;2023-10-18T20:05:00Z;;2023-10-18T23:15:00Z;2023-10-19T02:28:00Z;2023-10-19T02:40:00Z;truck2;2023-10-19T12:22:00Z;2023-10-19T12:34:00Z;1082.0
2014;637;sh2;Sekatuote siipikarja luokka 3;11800kg;2023-10-18T15:18:00Z;;2023-10-18T21:41:00Z;2023-10-19T02:28:00Z;2023-10-19T02:40:00Z;truck2;2023-10-19T12:22:00Z;2023-10-19T12:53:00Z;1082.0
2015;653;sh1;Sekatuote siipikarja luokka 3;8220kg;2023-10-18T17:53:00Z;;2023-10-19T05:14:00Z;2023-10-19T09:18:00Z;2023-10-19T09:22:00Z;truck3;2023-10-19T12:20:00Z;2023-10-19T12:23:00Z;1083.0
2016;615;sh1;Sekatuote siipikarja luokka 3;11640kg;2023-10-19T05:14:00Z;;2023-10-19T07:43:00Z;2023-10-19T11:14:00Z;2023-10-19T11:21:00Z;truck8;2023-10-19T13:58:00Z;2023-10-19T14:05:00Z;1084.0
2017;652;sh1;Sekatuote siipikarja luokka 3;12380kg;2023-10-19T07:43:00Z;;2023-10-19T10:43:00Z;2023-10-19T11:14:00Z;2023-10-19T11:21:00Z;truck8;2023-10-19T13:58:00Z;2023-10-19T14:05:00Z;1084.0
2018;647;sh1;Sekatuote siipikarja luokka 3;13760kg;2023-10-19T11:57:00Z;;2023-10-19T11:57:00Z;2023-10-19T12:46:00Z;2023-10-19T12:53:00Z;truck4;2023-10-19T15:11:00Z;2023-10-19T15:29:00Z;1085.0
2019;626;sh2;Sekatuote siipikarja luokka 3;15260kg;2023-10-19T05:56:00Z;;2023-10-19T10:43:00Z;2023-10-19T13:40:00Z;2023-10-19T13:40:00Z;truck1;2023-10-19T15:36:00Z;2023-10-19T16:15:00Z;1086.0
2020;638;sh2;Sekatuote siipikarja luokka 3;14560kg;2023-10-19T03:46:00Z;2023-10-19T04:00:00Z;2023-10-19T09:04:00Z;2023-10-19T13:41:00Z;2023-10-19T13:41:00Z;truck1;2023-10-19T15:53:00Z;2023-10-19T16:15:00Z;1086.0
2021;616;sh1;Sekatuote siipikarja luokka 3;14200kg;2023-10-19T13:56:00Z;;2023-10-19T17:30:00Z;2023-10-19T17:46:00Z;2023-10-19T17:46:00Z;truck9;2023-10-19T20:00:00Z;2023-10-19T20:51:00Z;1087.0
2022;619;sh1;Sekatuote siipikarja luokka 3;14280kg;2023-10-19T10:43:00Z;;2023-10-19T13:56:00Z;2023-10-19T17:46:00Z;2023-10-19T17:46:00Z;truck9;2023-10-19T19:42:00Z;2023-10-19T20:50:00Z;1087.0
2023;609;sh2;Sekatuote siipikarja luokka 3;13740kg;2023-10-19T13:53:00Z;;2023-10-19T17:38:00Z;2023-10-19T17:37:00Z;2023-10-19T17:50:00Z;truck2;2023-10-19T19:52:00Z;2023-10-19T19:53:00Z;1088.0
2024;634;sh2;Sekatuote siipikarja luokka 3;14040kg;2023-10-19T09:06:00Z;;2023-10-19T13:49:00Z;2023-10-19T17:37:00Z;2023-10-19T17:50:00Z;truck2;2023-10-19T19:52:00Z;2023-10-19T20:18:00Z;1088.0
2025;656;sh2;Sekatuote siipikarja luokka 3;13700kg;2023-10-19T10:45:00Z;;2023-10-19T15:10:00Z;2023-10-19T17:38:00Z;2023-10-19T17:50:00Z;truck2;2023-10-19T19:52:00Z;2023-10-19T20:52:00Z;1088.0
2026;618;sh2;Varpaat, Siipikarja, Luokka 3;6380kg;2023-10-19T03:54:00Z;2023-10-19T04:00:00Z;2023-10-19T18:55:00Z;2023-10-19T19:23:00Z;2023-10-19T19:23:00Z;truck1;2023-10-19T21:31:00Z;2023-10-19T21:38:00Z;1089.0
2027;611;sh2;Sekatuote siipikarja luokka 3;15120kg;2023-10-19T15:16:00Z;;2023-10-19T18:47:00Z;2023-10-19T19:24:00Z;2023-10-19T19:24:00Z;truck1;2023-10-19T21:24:00Z;2023-10-19T21:38:00Z;1089.0
2028;636;sh1;Sekatuote siipikarja luokka 3;8900kg;2023-10-19T17:30:00Z;;2023-10-19T19:24:00Z;2023-10-19T19:40:00Z;2023-10-19T19:44:00Z;truck10;2023-10-19T21:18:00Z;2023-10-19T21:58:00Z;1090.0
2029;652;sh2;Sekatuote siipikarja luokka 3;10100kg;2023-10-19T19:34:00Z;;2023-10-19T23:25:00Z;2023-10-19T23:26:00Z;2023-10-19T23:37:00Z;truck2;2023-10-19T19:52:00Z;2023-10-20T01:20:00Z;1091.0
2030;653;sh2;Sekatuote siipikarja luokka 3;10580kg;2023-10-19T18:37:00Z;;2023-10-19T22:05:00Z;2023-10-19T23:26:00Z;2023-10-19T23:37:00Z;truck2;2023-10-20T01:20:00Z;2023-10-20T01:38:00Z;1092.0
2031;624;sh1;Sekatuote siipikarja luokka 3;8760kg;2023-10-20T07:48:00Z;;2023-10-20T07:48:00Z;2023-10-20T07:48:00Z;2023-10-20T07:59:00Z;truck3;2023-10-20T10:09:00Z;2023-10-20T10:43:00Z;1093.0
2032;639;sh1;Sekatuote siipikarja luokka 3;13020kg;2023-10-19T19:24:00Z;;2023-10-20T12:49:00Z;2023-10-20T11:18:00Z;2023-10-20T11:25:00Z;truck8;2023-10-20T13:21:00Z;2023-10-20T13:39:00Z;1094.0
2033;638;sh2;Sekatuote siipikarja luokka 3;15200kg;2023-10-20T03:47:00Z;2023-10-20T04:00:00Z;2023-10-20T08:42:00Z;2023-10-20T12:44:00Z;2023-10-20T12:44:00Z;truck1;2023-10-20T15:19:00Z;2023-10-20T15:51:00Z;1095.0
2034;642;sh2;Sekatuote siipikarja luokka 3;12840kg;2023-10-20T05:51:00Z;;2023-10-20T10:27:00Z;2023-10-20T12:44:00Z;2023-10-20T12:44:00Z;truck1;2023-10-20T14:59:00Z;2023-10-20T15:51:00Z;1095.0
2035;616;sh1;Sekatuote siipikarja luokka 3;13040kg;2023-10-20T12:50:00Z;;2023-10-20T15:07:00Z;2023-10-20T15:54:00Z;2023-10-20T15:54:00Z;truck9;2023-10-20T18:44:00Z;2023-10-20T19:16:00Z;1096.0
2036;606;sh2;Sekatuote siipikarja luokka 3;12680kg;2023-10-20T10:29:00Z;;2023-10-20T13:59:00Z;2023-10-20T15:47:00Z;2023-10-20T16:00:00Z;truck2;2023-10-20T17:45:00Z;2023-10-20T18:02:00Z;1097.0
2037;613;sh2;Sekatuote siipikarja luokka 3;14820kg;2023-10-20T08:49:00Z;;2023-10-20T13:00:00Z;2023-10-20T15:47:00Z;2023-10-20T16:00:00Z;truck2;2023-10-20T17:45:00Z;2023-10-20T18:29:00Z;1097.0
2038;656;sh2;Sekatuote siipikarja luokka 3;12580kg;2023-10-20T13:03:00Z;;2023-10-20T15:50:00Z;2023-10-20T15:47:00Z;2023-10-20T16:00:00Z;truck2;2023-10-20T17:45:00Z;2023-10-20T17:46:00Z;1097.0
2039;663;sh2;Sekatuote siipikarja luokka 3;13880kg;2023-10-20T17:05:00Z;;2023-10-20T20:08:00Z;2023-10-20T20:19:00Z;2023-10-20T20:19:00Z;truck1;2023-10-20T22:05:00Z;2023-10-20T23:14:00Z;1098.0
2040;634;sh2;Sekatuote siipikarja luokka 3;13920kg;2023-10-20T14:05:00Z;;2023-10-20T17:05:00Z;2023-10-20T20:20:00Z;2023-10-20T20:20:00Z;truck1;2023-10-20T22:24:00Z;2023-10-20T23:14:00Z;1098.0
2041;648;sh2;Sekatuote siipikarja luokka 3;14100kg;2023-10-20T15:56:00Z;;2023-10-20T19:23:00Z;2023-10-20T20:20:00Z;2023-10-20T20:20:00Z;truck1;2023-10-20T22:52:00Z;2023-10-20T23:14:00Z;1098.0
2042;657;sh1;Sekatuote siipikarja luokka 3;12680kg;2023-10-20T15:07:00Z;;2023-10-20T19:50:00Z;2023-10-20T21:20:00Z;2023-10-20T21:20:00Z;truck9;2023-10-20T23:33:00Z;2023-10-20T23:52:00Z;1099.0
2043;633;sh2;Varpaat, Siipikarja, Luokka 3;8860kg;2023-10-20T03:55:00Z;2023-10-20T04:00:00Z;2023-10-20T20:26:00Z;2023-10-20T21:41:00Z;2023-10-20T21:52:00Z;truck2;2023-10-20T23:34:00Z;2023-10-21T00:07:00Z;1100.0
2044;605;sh2;Sekatuote siipikarja luokka 3;11240kg;2023-10-20T19:23:00Z;;2023-10-20T23:38:00Z;2023-10-21T01:16:00Z;2023-10-21T01:16:00Z;truck1;2023-10-21T03:01:00Z;2023-10-21T03:31:00Z;1101.0
2045;649;sh1;Sekatuote siipikarja luokka 3;13120kg;2023-10-20T19:50:00Z;;2023-10-20T21:03:00Z;2023-10-21T01:26:00Z;2023-10-21T01:26:00Z;truck9;2023-10-21T03:25:00Z;2023-10-21T04:53:00Z;1102.0
2046;620;sh1;Sekatuote siipikarja luokka 3;12380kg;2023-10-23T07:34:00Z;;2023-10-23T07:34:00Z;2023-10-23T08:51:00Z;2023-10-23T09:00:00Z;truck3;2023-10-23T11:22:00Z;2023-10-23T11:32:00Z;1103.0
2047;650;sh1;Sekatuote siipikarja luokka 3;12420kg;2023-10-23T07:37:00Z;;2023-10-23T11:13:00Z;2023-10-23T11:20:00Z;2023-10-23T11:26:00Z;truck8;2023-10-23T14:14:00Z;2023-10-23T15:00:00Z;1104.0
2048;656;sh2;Sekatuote siipikarja luokka 3;14160kg;2023-10-23T03:36:00Z;2023-10-23T04:00:00Z;2023-10-23T10:17:00Z;2023-10-23T12:12:00Z;2023-10-23T12:12:00Z;truck1;2023-10-23T14:19:00Z;2023-10-23T15:19:00Z;1105.0
2049;606;sh2;Sekatuote siipikarja luokka 3;15040kg;2023-10-23T03:37:00Z;2023-10-23T04:00:00Z;2023-10-23T08:40:00Z;2023-10-23T12:13:00Z;2023-10-23T12:13:00Z;truck1;2023-10-23T14:34:00Z;2023-10-23T15:20:00Z;1105.0
2050;616;sh1;Sekatuote siipikarja luokka 3;11720kg;2023-10-23T11:14:00Z;;2023-10-23T13:32:00Z;2023-10-23T15:26:00Z;2023-10-23T15:41:00Z;truck2;2023-10-23T17:21:00Z;2023-10-23T17:26:00Z;1106.0
2051;646;sh1;Sekatuote siipikarja luokka 3;8480kg;2023-10-23T14:33:00Z;;2023-10-23T14:33:00Z;2023-10-23T15:26:00Z;2023-10-23T15:41:00Z;truck2;2023-10-23T17:21:00Z;2023-10-23T17:51:00Z;1106.0
2052;648;sh2;Sekatuote siipikarja luokka 3;13820kg;2023-10-23T08:45:00Z;;2023-10-23T12:49:00Z;2023-10-23T17:08:00Z;2023-10-23T17:08:00Z;truck1;2023-10-23T19:05:00Z;2023-10-23T20:06:00Z;1107.0
2053;634;sh2;Sekatuote siipikarja luokka 3;14220kg;2023-10-23T10:21:00Z;;2023-10-23T17:06:00Z;2023-10-23T17:10:00Z;2023-10-23T17:10:00Z;truck1;2023-10-23T19:20:00Z;2023-10-23T20:06:00Z;1107.0
2054;642;sh2;Sekatuote siipikarja luokka 3;14520kg;2023-10-23T12:52:00Z;;2023-10-23T15:11:00Z;2023-10-23T17:11:00Z;2023-10-23T17:11:00Z;truck1;2023-10-23T19:36:00Z;2023-10-23T20:07:00Z;1107.0
2055;641;sh1;Sekatuote siipikarja luokka 3;14500kg;2023-10-23T13:32:00Z;;2023-10-23T16:35:00Z;2023-10-23T18:47:00Z;2023-10-23T18:47:00Z;truck9;2023-10-23T20:46:00Z;2023-10-23T21:10:00Z;1108.0
2056;613;sh2;Sekatuote siipikarja luokka 3;6600kg;2023-10-23T03:45:00Z;2023-10-23T04:00:00Z;2023-10-23T18:39:00Z;2023-10-23T20:58:00Z;2023-10-23T20:50:00Z;truck2;2023-10-23T23:30:00Z;2023-10-23T23:45:00Z;1109.0
2057;663;sh2;Sekatuote siipikarja luokka 3;12500kg;2023-10-23T17:20:00Z;;2023-10-23T18:28:00Z;2023-10-23T20:57:00Z;2023-10-23T21:11:00Z;truck2;2023-10-23T23:30:00Z;2023-10-23T23:33:00Z;1109.0
2058;661;sh2;Sekatuote siipikarja luokka 3;13300kg;2023-10-23T15:14:00Z;;2023-10-23T21:33:00Z;2023-10-23T22:26:00Z;2023-10-23T22:26:00Z;truck1;2023-10-24T00:32:00Z;2023-10-24T00:57:00Z;1110.0
2059;638;sh1;Sekatuote siipikarja luokka 3;11940kg;2023-10-23T16:35:00Z;;2023-10-24T07:20:00Z;2023-10-24T07:39:00Z;2023-10-24T08:11:00Z;truck6;2023-10-24T10:02:00Z;2023-10-24T10:18:00Z;1111.0
2060;650;sh1;Sekatuote siipikarja luokka 3;13940kg;2023-10-24T07:21:00Z;;2023-10-24T11:15:00Z;2023-10-24T11:23:00Z;2023-10-24T11:37:00Z;truck8;2023-10-24T13:30:00Z;2023-10-24T13:55:00Z;1112.0
2061;628;sh2;Sekatuote siipikarja luokka 3;13920kg;2023-10-24T04:53:00Z;;2023-10-24T09:58:00Z;2023-10-24T12:13:00Z;2023-10-24T12:37:00Z;truck2;2023-10-24T14:18:00Z;2023-10-24T14:26:00Z;1113.0
2062;646;sh2;Sekatuote siipikarja luokka 3;14580kg;2023-10-24T03:43:00Z;2023-10-24T04:00:00Z;2023-10-24T08:47:00Z;2023-10-24T12:13:00Z;2023-10-24T12:37:00Z;truck2;2023-10-24T14:18:00Z;2023-10-24T15:03:00Z;1113.0
2063;656;sh2;Sekatuote siipikarja luokka 3;9540kg;2023-10-23T18:55:00Z;;2023-10-23T23:00:00Z;2023-10-24T12:13:00Z;2023-10-24T12:37:00Z;truck2;2023-10-24T14:18:00Z;2023-10-24T14:44:00Z;1113.0
2064;605;sh2;Sekatuote siipikarja luokka 3;14680kg;2023-10-24T08:50:00Z;;2023-10-24T12:51:00Z;2023-10-24T15:13:00Z;2023-10-24T15:13:00Z;truck1;2023-10-24T17:39:00Z;2023-10-24T18:03:00Z;1114.0
2065;632;sh2;Sekatuote siipikarja luokka 3;14340kg;2023-10-24T10:02:00Z;;2023-10-24T14:02:00Z;2023-10-24T15:13:00Z;2023-10-24T15:13:00Z;truck1;2023-10-24T17:25:00Z;2023-10-24T18:03:00Z;1114.0
2066;629;sh1;Sekatuote siipikarja luokka 3;14260kg;2023-10-24T14:21:00Z;;2023-10-24T17:36:00Z;2023-10-24T18:05:00Z;2023-10-24T18:05:00Z;truck9;2023-10-24T20:26:00Z;2023-10-24T21:10:00Z;1115.0
2067;669;sh1;Sekatuote siipikarja luokka 3;13120kg;2023-10-24T11:15:00Z;;2023-10-24T14:21:00Z;2023-10-24T18:05:00Z;2023-10-24T18:05:00Z;truck9;2023-10-24T20:10:00Z;2023-10-24T21:10:00Z;1115.0
2068;616;sh2;Varpaat, Siipikarja, Luokka 3;7000kg;2023-10-24T03:50:00Z;2023-10-24T04:00:00Z;2023-10-24T19:05:00Z;2023-10-24T19:08:00Z;2023-10-24T19:22:00Z;truck2;2023-10-24T21:07:00Z;2023-10-24T21:07:00Z;1116.0
2069;630;sh2;Sekatuote siipikarja luokka 3;14200kg;2023-10-24T14:07:00Z;;2023-10-24T18:03:00Z;2023-10-24T19:09:00Z;2023-10-24T19:22:00Z;truck2;2023-10-24T21:07:00Z;2023-10-24T21:48:00Z;1116.0
2070;631;sh2;Sekatuote siipikarja luokka 3;13260kg;2023-10-24T12:54:00Z;;2023-10-24T16:07:00Z;2023-10-24T19:09:00Z;2023-10-24T19:22:00Z;truck2;2023-10-24T21:07:00Z;2023-10-24T21:23:00Z;1116.0
2071;626;sh2;Sekatuote siipikarja luokka 3;12660kg;2023-10-24T16:07:00Z;;2023-10-24T21:22:00Z;2023-10-24T21:23:00Z;2023-10-24T21:23:00Z;truck1;2023-10-24T23:16:00Z;2023-10-24T23:55:00Z;1117.0
2072;618;sh1;Sekatuote siipikarja luokka 3;10660kg;2023-10-24T17:36:00Z;;2023-10-25T04:53:00Z;2023-10-25T07:56:00Z;2023-10-25T07:56:00Z;truck3;2023-10-25T11:00:00Z;2023-10-25T11:32:00Z;1118.0
2073;657;sh1;Sekatuote siipikarja luokka 3;11160kg;2023-10-25T05:17:00Z;;2023-10-25T05:17:00Z;2023-10-25T07:56:00Z;2023-10-25T07:56:00Z;truck3;2023-10-25T10:26:00Z;2023-10-25T11:00:00Z;1118.0
2074;634;sh2;Sekatuote siipikarja luokka 3;14760kg;2023-10-25T03:43:00Z;2023-10-25T04:00:00Z;2023-10-25T08:42:00Z;2023-10-25T09:11:00Z;2023-10-25T09:28:00Z;truck2;2023-10-25T11:11:00Z;2023-10-25T11:17:00Z;1119.0
2075;654;sh2;Sekatuote siipikarja luokka 3;15000kg;2023-10-24T18:03:00Z;;2023-10-24T22:26:00Z;2023-10-25T09:11:00Z;2023-10-25T09:28:00Z;truck2;2023-10-25T11:11:00Z;2023-10-25T11:49:00Z;1119.0
2076;611;sh1;Sekatuote siipikarja luokka 3;13260kg;2023-10-25T06:35:00Z;;2023-10-25T06:35:00Z;2023-10-25T10:35:00Z;2023-10-25T10:41:00Z;truck8;2023-10-25T12:30:00Z;2023-10-25T13:30:00Z;1120.0
2077;647;sh1;Sekatuote siipikarja luokka 3;12880kg;2023-10-25T06:35:00Z;;2023-10-25T06:36:00Z;2023-10-25T10:35:00Z;2023-10-25T10:41:00Z;truck8;2023-10-25T12:30:00Z;2023-10-25T13:30:00Z;1120.0
2078;640;sh1;Sekatuote siipikarja luokka 3;11680kg;2023-10-25T04:53:00Z;2023-10-25T05:00:00Z;2023-10-25T11:16:00Z;2023-10-25T12:23:00Z;2023-10-25T12:36:00Z;truck4;2023-10-25T15:13:00Z;2023-10-25T15:25:00Z;1121.0
2079;631;sh2;Sekatuote siipikarja luokka 3;13300kg;2023-10-25T04:59:00Z;;2023-10-25T10:14:00Z;2023-10-25T12:48:00Z;2023-10-25T12:48:00Z;truck1;2023-10-25T15:09:00Z;2023-10-25T15:35:00Z;1122.0
2080;641;sh2;Sekatuote siipikarja luokka 3;14400kg;2023-10-25T08:49:00Z;;2023-10-25T12:29:00Z;2023-10-25T12:48:00Z;2023-10-25T12:48:00Z;truck1;2023-10-25T14:53:00Z;2023-10-25T15:35:00Z;1122.0
2081;656;sh2;Sekatuote siipikarja luokka 3;13880kg;2023-10-25T12:29:00Z;;2023-10-25T16:22:00Z;2023-10-25T18:16:00Z;2023-10-25T18:16:00Z;truck5;2023-10-25T21:15:00Z;2023-10-25T21:17:00Z;1123.0
2082;627;sh1;Sekatuote siipikarja luokka 3;11880kg;2023-10-25T11:16:00Z;;2023-10-25T14:18:00Z;2023-10-25T18:04:00Z;2023-10-25T18:17:00Z;truck1;2023-10-25T19:58:00Z;2023-10-25T20:26:00Z;1124.0
2083;645;sh1;Sekatuote siipikarja luokka 3;13640kg;2023-10-25T14:18:00Z;;2023-10-25T17:02:00Z;2023-10-25T18:04:00Z;2023-10-25T18:17:00Z;truck1;2023-10-25T19:58:00Z;2023-10-25T20:26:00Z;1124.0
2084;634;sh1;Sekatuote siipikarja luokka 3;16180kg;2023-10-25T17:02:00Z;;2023-10-25T20:40:00Z;2023-10-25T21:13:00Z;2023-10-25T21:16:00Z;truck10;2023-10-25T23:16:00Z;2023-10-26T00:04:00Z;1125.0
2085;609;sh2;Sekatuote siipikarja luokka 3;13720kg;2023-10-25T16:23:00Z;;2023-10-25T21:43:00Z;2023-10-25T22:52:00Z;2023-10-25T23:02:00Z;truck1;2023-10-26T00:42:00Z;2023-10-26T01:09:00Z;1126.0
2086;632;sh2;Varpaat, Siipikarja, Luokka 3;7380kg;2023-10-25T03:49:00Z;2023-10-25T04:00:00Z;2023-10-25T19:55:00Z;2023-10-25T22:51:00Z;2023-10-25T23:02:00Z;truck1;2023-10-26T00:42:00Z;2023-10-26T01:08:00Z;1126.0
2087;631;sh2;Sekatuote siipikarja luokka 3;14380kg;2023-10-25T19:48:00Z;;2023-10-25T23:07:00Z;2023-10-25T23:54:00Z;2023-10-25T23:54:00Z;truck5;2023-10-26T02:34:00Z;2023-10-26T02:47:00Z;1127.0
2088;652;sh2;Sekatuote siipikarja luokka 3;9680kg;2023-10-25T17:30:00Z;;2023-10-25T19:09:00Z;2023-10-25T23:54:00Z;2023-10-25T23:54:00Z;truck5;2023-10-26T02:12:00Z;2023-10-26T02:46:00Z;1127.0
2089;633;sh1;Sekatuote siipikarja luokka 3;12760kg;2023-10-25T20:40:00Z;;2023-10-26T07:17:00Z;2023-10-26T07:41:00Z;2023-10-26T07:41:00Z;truck3;2023-10-26T10:06:00Z;2023-10-26T10:47:00Z;1128.0
2090;658;sh1;Sekatuote siipikarja luokka 3;13620kg;2023-10-26T07:17:00Z;;2023-10-26T11:16:00Z;2023-10-26T10:55:00Z;2023-10-26T11:11:00Z;truck8;2023-10-26T12:51:00Z;2023-10-26T13:14:00Z;1129.0
2091;632;sh2;Sekatuote siipikarja luokka 3;14140kg;2023-10-26T04:11:00Z;;2023-10-26T14:53:00Z;2023-10-26T15:04:00Z;2023-10-26T16:00:00Z;truck1;2023-10-26T18:04:00Z;2023-10-26T18:23:00Z;1130.0
2092;641;sh2;Sekatuote siipikarja luokka 3;15080kg;2023-10-26T03:15:00Z;2023-10-26T04:00:00Z;2023-10-26T13:15:00Z;2023-10-26T15:04:00Z;2023-10-26T16:00:00Z;truck1;2023-10-26T18:04:00Z;2023-10-26T18:23:00Z;1130.0
2093;618;sh1;Sekatuote siipikarja luokka 3;12660kg;2023-10-26T11:17:00Z;;2023-10-26T14:01:00Z;2023-10-26T17:29:00Z;2023-10-26T17:29:00Z;truck9;2023-10-26T19:41:00Z;2023-10-26T20:45:00Z;1131.0
2094;650;sh1;Sekatuote siipikarja luokka 3;11320kg;2023-10-26T17:34:00Z;;2023-10-26T17:34:00Z;2023-10-26T17:29:00Z;2023-10-26T17:29:00Z;truck9;2023-10-26T20:23:00Z;2023-10-26T20:46:00Z;1131.0
2095;608;sh1;Sekatuote siipikarja luokka 3;11800kg;2023-10-26T14:01:00Z;;2023-10-26T17:25:00Z;2023-10-26T17:33:00Z;2023-10-26T17:33:00Z;truck9;2023-10-26T20:04:00Z;2023-10-26T20:46:00Z;1131.0
2096;606;sh2;Sekatuote siipikarja luokka 3;12660kg;2023-10-26T16:54:00Z;;2023-10-26T19:59:00Z;2023-10-26T19:58:00Z;2023-10-26T19:58:00Z;truck5;2023-10-26T21:57:00Z;2023-10-26T22:53:00Z;1132.0
2097;656;sh2;Sekatuote siipikarja luokka 3;14920kg;2023-10-26T13:21:00Z;;2023-10-26T16:54:00Z;2023-10-26T19:58:00Z;2023-10-26T19:58:00Z;truck5;2023-10-26T22:25:00Z;2023-10-26T22:53:00Z;1132.0
2098;646;sh2;Sekatuote siipikarja luokka 3;14060kg;2023-10-26T14:58:00Z;;2023-10-26T18:23:00Z;2023-10-26T19:59:00Z;2023-10-26T19:59:00Z;truck5;2023-10-26T22:50:00Z;2023-10-26T22:53:00Z;1132.0
2099;631;sh2;Sekatuote siipikarja luokka 3;13660kg;2023-10-26T18:28:00Z;;2023-10-26T21:34:00Z;2023-10-26T22:08:00Z;2023-10-26T22:18:00Z;truck1;2023-10-27T00:17:00Z;2023-10-27T00:49:00Z;1133.0
2100;661;sh2;Varpaat, Siipikarja, Luokka 3;9660kg;2023-10-26T03:20:00Z;2023-10-26T04:00:00Z;2023-10-26T22:04:00Z;2023-10-26T22:09:00Z;2023-10-26T22:18:00Z;truck1;2023-10-27T00:17:00Z;2023-10-27T00:50:00Z;1133.0
2101;617;sh1;Sekatuote siipikarja luokka 3;11940kg;2023-10-26T17:25:00Z;;2023-10-26T20:09:00Z;2023-10-26T22:47:00Z;2023-10-26T22:47:00Z;truck9;2023-10-27T00:46:00Z;2023-10-27T02:19:00Z;1134.0
2102;629;sh1;Sekatuote siipikarja luokka 3;9760kg;2023-10-26T21:12:00Z;;2023-10-26T21:12:00Z;2023-10-26T22:49:00Z;2023-10-26T22:49:00Z;truck9;2023-10-27T00:51:00Z;2023-10-27T02:19:00Z;1134.0
2103;657;sh1;Sekatuote siipikarja luokka 3;13560kg;2023-10-26T20:09:00Z;;2023-10-27T10:13:00Z;2023-10-27T10:53:00Z;2023-10-27T11:02:00Z;truck8;2023-10-27T12:41:00Z;2023-10-27T13:15:00Z;1135.0
2104;641;sh2;Sekatuote siipikarja luokka 3;13080kg;2023-10-26T22:13:00Z;;2023-10-27T07:50:00Z;2023-10-27T11:32:00Z;2023-10-27T11:32:00Z;truck5;2023-10-27T13:26:00Z;2023-10-27T14:29:00Z;1136.0
2105;653;sh2;Sekatuote siipikarja luokka 3;14200kg;2023-10-26T20:04:00Z;;2023-10-27T06:30:00Z;2023-10-27T11:32:00Z;2023-10-27T11:32:00Z;truck5;2023-10-27T13:48:00Z;2023-10-27T14:29:00Z;1136.0
2106;628;sh2;Sekatuote siipikarja luokka 3;14000kg;2023-10-27T06:35:00Z;;2023-10-27T10:17:00Z;2023-10-27T12:48:00Z;2023-10-27T13:01:00Z;truck1;2023-10-27T15:24:00Z;2023-10-27T15:43:00Z;1137.0
2107;656;sh2;Sekatuote siipikarja luokka 3;13900kg;2023-10-27T07:55:00Z;;2023-10-27T11:57:00Z;2023-10-27T12:49:00Z;2023-10-27T13:01:00Z;truck1;2023-10-27T15:24:00Z;2023-10-27T15:43:00Z;1137.0
2108;606;sh2;Sekatuote siipikarja luokka 3;14960kg;2023-10-27T10:21:00Z;;2023-10-27T14:13:00Z;2023-10-27T17:44:00Z;2023-10-27T17:44:00Z;truck5;2023-10-27T19:55:00Z;2023-10-27T20:18:00Z;1138.0
2109;649;sh2;Sekatuote siipikarja luokka 3;13480kg;2023-10-27T14:18:00Z;;2023-10-27T17:37:00Z;2023-10-27T17:44:00Z;2023-10-27T17:44:00Z;truck5;2023-10-27T19:37:00Z;2023-10-27T20:18:00Z;1138.0
2110;661;sh2;Sekatuote siipikarja luokka 3;14240kg;2023-10-27T11:58:00Z;;2023-10-27T15:36:00Z;2023-10-27T17:45:00Z;2023-10-27T17:45:00Z;truck5;2023-10-27T20:11:00Z;2023-10-27T20:18:00Z;1138.0
2111;668;sh1;Sekatuote siipikarja luokka 3;12440kg;2023-10-27T10:13:00Z;;2023-10-27T14:37:00Z;2023-10-27T18:35:00Z;2023-10-27T18:38:00Z;truck6;2023-10-27T20:22:00Z;2023-10-27T21:34:00Z;1139.0
2112;630;sh2;Sekatuote siipikarja luokka 3;14140kg;2023-10-27T17:45:00Z;;2023-10-27T20:38:00Z;2023-10-27T19:30:00Z;2023-10-27T19:31:00Z;truck4;2023-10-27T23:07:00Z;2023-10-27T23:26:00Z;1140.0
2113;637;sh2;Varpaat, Siipikarja, Luokka 3;8240kg;2023-10-27T03:20:00Z;2023-10-27T04:00:00Z;2023-10-27T19:07:00Z;2023-10-27T19:29:00Z;2023-10-27T19:31:00Z;truck4;2023-10-27T23:07:00Z;2023-10-27T23:26:00Z;1140.0
2114;616;sh2;Sekatuote siipikarja luokka 3;14300kg;2023-10-25T10:17:00Z;;2023-10-25T13:50:00Z;2023-10-27T22:50:00Z;2023-10-27T22:50:00Z;truck5;2023-10-28T02:04:00Z;2023-10-28T05:22:00Z;1141.0
2115;650;sh1;Sekatuote siipikarja luokka 3;12580kg;2023-10-27T14:37:00Z;;2023-10-27T22:15:00Z;2023-10-27T23:11:00Z;2023-10-27T23:17:00Z;truck6;2023-10-28T01:03:00Z;2023-10-28T02:02:00Z;1142.0
